pwm0,pwm1,encoder0,encoder1,img_error,Yaw_gyro,I6
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-720.124023,720.124023,144.024796,-144.024796,0.000000,0.000000,720.124023
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-728.984314,728.984314,145.796799,-145.796799,0.000000,0.000000,728.984314
-720.115479,720.115479,144.023102,-144.023102,0.000000,0.000000,720.115479
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026917,729.026672,145.805298,-145.805298,0.000000,0.000042,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-728.984070,728.984070,145.796799,-145.796799,0.000000,0.000000,728.984070
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-720.115479,720.115479,144.023102,-144.023102,0.000000,0.000000,720.115479
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-728.984070,728.984070,145.796799,-145.796799,0.000000,0.000000,728.984070
-720.143921,720.143921,144.028793,-144.028793,0.000000,0.000000,720.143921
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.032593,729.032593,145.806503,-145.806503,0.000000,0.000000,729.032593
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140320,720.140320,144.028000,-144.028000,0.000000,0.000000,720.140320
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140320,720.140320,144.028000,-144.028000,0.000000,0.000000,720.140320
-729.033081,729.033081,145.806595,-145.806595,0.000000,0.000000,729.033081
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.033081,729.033081,145.806595,-145.806595,0.000000,0.000000,729.033081
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.033081,729.033081,145.806595,-145.806595,0.000000,0.000000,729.033081
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-728.984070,728.984070,145.796799,-145.796799,0.000000,0.000000,728.984070
-728.984070,728.984070,145.796799,-145.796799,0.000000,0.000000,728.984070
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-728.984314,728.984314,145.796799,-145.796799,0.000000,0.000000,728.984314
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.032593,729.032593,145.806503,-145.806503,0.000000,0.000000,729.032593
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140320,720.140320,144.028000,-144.028000,0.000000,0.000000,720.140320
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140320,720.140320,144.028000,-144.028000,0.000000,0.000000,720.140320
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-728.984070,728.984070,145.796799,-145.796799,0.000000,0.000000,728.984070
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-728.984070,728.984070,145.796799,-145.796799,0.000000,0.000000,728.984070
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-728.984070,728.984070,145.796799,-145.796799,0.000000,0.000000,728.984070
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.115479,720.115479,144.023102,-144.023102,0.000000,0.000000,720.115479
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.033081,729.033081,145.806595,-145.806595,0.000000,0.000000,729.033081
-728.984070,728.984070,145.796799,-145.796799,0.000000,0.000000,728.984070
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.115479,720.115479,144.023102,-144.023102,0.000000,0.000000,720.115479
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-728.984070,728.984070,145.796799,-145.796799,0.000000,0.000000,728.984070
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-728.984070,728.984070,145.796799,-145.796799,0.000000,0.000000,728.984070
-720.115479,720.115479,144.023102,-144.023102,0.000000,0.000000,720.115479
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-728.984070,728.984070,145.796799,-145.796799,0.000000,0.000000,728.984070
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.115479,720.115479,144.023102,-144.023102,0.000000,0.000000,720.115479
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-728.984070,728.984070,145.796799,-145.796799,0.000000,0.000000,728.984070
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.140503,720.140503,144.028107,-144.028107,0.000000,0.000000,720.140503
-720.115479,720.115479,144.023102,-144.023102,0.000000,0.000000,720.115479
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
-720.115479,720.115479,144.023102,-144.023102,0.000000,0.000000,720.115479
-729.026672,729.026672,145.805298,-145.805298,0.000000,0.000000,729.026672
